gene,log2FC,pvalue,padj
FIBP,0.01891408308641207,0.11818251368490877,0.2412185079493515
NEIL1,0.009030957571784626,0.1181660323222398,0.2412185079493515
LRFN3,0.026928702585490072,0.1182110583695455,0.2412185079493515
VWA3B,0.006297507698112881,0.11838893582134619,0.24151342907554624
ATF4,-0.020224252480959493,0.11837897856123546,0.24151342907554624
MT1F,-0.032654262322294514,0.11841818811075795,0.2415390841566284
ATP6V1A,0.04281396566967999,0.11843619463908397,0.24154179712088036
CLSTN3,0.011861287968975454,0.11852684675683597,0.2416926437316644
SH2B1,0.01695395238982389,0.11862314083033602,0.2418549509834723
ATP6V0A2,-0.021049327403276585,0.11876237710883825,0.2421047529971025
COL5A3,0.006144626210790705,0.11879255605418565,0.242132195593699
C3orf20,0.008022359124127298,0.11883797251367653,0.24219068437991992
LOC286437,-0.016787962849069693,0.11890845388671771,0.24230023158345798
CENPB,-0.029118942123748326,0.11893047550988274,0.24231101523212006
ENDOD1,-0.022687975474923405,0.11895606654032921,0.24232906719692382
ZNF597,-0.006014834895604615,0.11901285914054484,0.2424106668248701
RBM22,0.025243597106033633,0.11905718858534386,0.24244388726466984
UBE2K,-0.01099310904266737,0.11906264637624941,0.24244388726466984
COTL1,0.03297847574322432,0.11913705540571658,0.24256130313415783
RPS2,-0.039717247545478784,0.11916632390586986,0.24258679345785228
C1QL1,-0.007593309965717054,0.11921605858600827,0.24265393374926134
MTRF1,-0.011451060584410477,0.11924348133051167,0.24267564754687804
TNF,0.021677873774794243,0.11942934679283256,0.24291737943370126
CCDC92,0.026827527038770782,0.1194264374433673,0.24291737943370126
H1FX,0.02660775536966309,0.11938344581103798,0.24291737943370126
MED29,0.020220635587829605,0.11941825501116476,0.24291737943370126
GNPTAB,0.013477988627006887,0.11946242732638711,0.2429505472332759
RPS4Y1,-0.25089382746628885,0.11974217021015304,0.24348527212183865
SERTM1,0.011565879302551707,0.11976700089142388,0.2435015778932318
SMYD3,-0.015208567207641188,0.1199663102272388,0.24387256664299325
KDM5C,0.013060977561252685,0.12001589379397232,0.24393912513498386
CPA3,-0.04130334497965382,0.12005102675707768,0.24396078972589635
C15orf59,0.008640004084140784,0.1200602395171354,0.24396078972589635
ARHGAP10,0.013148138993391179,0.12008898342901801,0.24398496787570442
GTPBP6,0.032465736651126065,0.12012498229108035,0.2440238770692858
GPR50,0.007251492496243017,0.12015740352570052,0.24405550871774595
SLC1A2,0.01311177927043694,0.12021779336817147,0.2441439314560566
TMEM55B,0.020359028303939652,0.12025021689962448,0.24417554206843697
PTPRU,0.008631170368650132,0.12027802605492086,0.24419777535456597
FAM122A,0.008812195383205434,0.12036868800611145,0.24434759314373067
MS4A4A,-0.008932208293363608,0.12059178771593185,0.24476617899068903
WDCP,-0.017265195654263543,0.12087663946312237,0.24528126591217472
ATP5B,0.025807862943121762,0.12087943082581491,0.24528126591217472
IGSF8,0.012363659643511049,0.12095151408622871,0.24535878571777825
CARD6,0.009526691797957731,0.12094513671315672,0.24535878571777825
GINS3,-0.0101739127976197,0.12098220359419987,0.2453866736953355
C1orf123,-0.022455817803852085,0.12113354860556139,0.24563351118276455
WDR90,0.007475550167741041,0.12113781899879088,0.24563351118276455
EFCAB14,-0.025182923894261577,0.12122801959778816,0.24578200389898708
TTC21A,0.011787419697465218,0.12129863578769788,0.2458907544785187
RFNG,0.00987747828764185,0.12140811259607759,0.2460782399722345
ELOVL4,-0.012966241459694494,0.12148329902810907,0.24619618065246004
TXNDC5,0.030630173839941932,0.12153110835597569,0.24625861407777727
MAP3K1,0.05299784595591994,0.1216075481214854,0.24637903580802833
POU3F2,-0.0065350775989179155,0.1217539406987377,0.24664112966161075
SNCB,0.005507823113772403,0.12192886962713848,0.24696094919304626
TMEM45A,0.007353652019267187,0.12197642123494616,0.24702271884325505
KIF3B,0.01090421918550799,0.12200791806212918,0.24705196214341943
RPS28,-0.07998347734318578,0.12203160322110485,0.2470653817520943
SATB2,0.006502224108408505,0.12210234874538033,0.24717406278519757
PDXP,0.021261388517679336,0.122267435728269,0.2474736639307222
SDCCAG8,-0.008763914686546137,0.12229545909912073,0.24749579846187852
PROK2,0.06786054084427029,0.12240050745998772,0.24757598951467277
SLC7A5,0.05403779941462794,0.12239569184162714,0.24757598951467277
KRIT1,-0.00987649479894781,0.12240345629070504,0.24757598951467277
CLPTM1L,0.021521618103944817,0.12239147052357342,0.24757598951467277
SECISBP2,0.018532410161043344,0.1224603772010017,0.24762295753277486
LOC102467079,0.01910719721909171,0.12246087025733682,0.24762295753277486
GTF3C6,-0.01948056361387618,0.12253721283852118,0.2477427401944641
GSAP,-0.014883255820786978,0.12257202488783298,0.2477785357258022
TMEM102,0.011621119751905162,0.12258937608482427,0.24777902919517092
POPDC2,0.008817760904896943,0.12266004929794828,0.24788728254939066
TAGLN2,0.04818503895182147,0.12275688260642768,0.24804836602559968
CFAP77,0.0077123303228177065,0.12288300769005023,0.24826858465374355
FBXO41,0.009063153510346034,0.12296490418928147,0.24836586268428357
LLGL2,0.004122923463300232,0.12296545162310119,0.24836586268428357
HMOX1,-0.0312920422759273,0.12306646421021893,0.2485352297296167
RNF152,0.013437477711677914,0.12314851584568669,0.24863276686557378
AFAP1L1,0.006154933409034946,0.12314909344750251,0.24863276686557378
NCOA4,-0.04484476169308671,0.12321132567886028,0.24871370353786926
PCDHGB6,0.01106555300517531,0.12322352503367508,0.24871370353786926
ZBTB49,0.014210054510156667,0.12325888602408268,0.2487504117560002
OR7E156P,-0.010233226481372704,0.12330332932488572,0.24880543632511073
FTSJ1,0.010965451459364672,0.12344289238698462,0.2489920064739738
PCDHA5,-0.008546417531225536,0.12344472698789435,0.2489920064739738
C18orf25,-0.03392880221961736,0.12344736250273446,0.2489920064739738
FAM8A1,-0.03389399497189238,0.12359123576521346,0.24911636822984132
ADAT1,0.02445041904819334,0.12358741109946245,0.24911636822984132
NR1H3,0.016020587406456954,0.12359005570815754,0.24911636822984132
KLHL35,0.01943599327183687,0.12359501671497097,0.24911636822984132
SFT2D2,-0.009091096671765442,0.12354670518473454,0.24911636822984132
NRAP,0.006126762529151897,0.12368906716226687,0.2492712465254311
PSMC3IP,-0.0039059564030878846,0.12390636675455709,0.24967443184098567
DRC7,0.008706707067860364,0.12395302753156788,0.24973371133220604
OR7E24,0.006217045736974569,0.1241405756914539,0.2500420106125738
GNAT2,-0.007097724838831532,0.12414001761917659,0.2500420106125738
PRTN3,0.029269994410524802,0.12417865002601199,0.25008392199343127
TRAPPC6A,-0.023897890791734433,0.1242879518960998,0.25026924722134153
METRN,0.009793153686788791,0.1243253639320649,0.25030978192827746
PTH2R,0.007919180372093493,0.12438990062843817,0.25032797790548356
CMTM6,-0.05150528096116069,0.12440353389696704,0.25032797790548356
ERO1B,0.009630417537370484,0.12437718809127572,0.25032797790548356
EIF4E1B,0.01064986936463086,0.12439605053996693,0.25032797790548356
SGTA,0.013052744646085301,0.12463388219276095,0.2507566536574454
PPP3CA,-0.01300387946478665,0.12478208895747976,0.2510107110097973
ZNF792,-0.015119623217490386,0.12481214724472248,0.2510107110097973
NUP160,-0.024413812998272277,0.12480628854619673,0.2510107110097973
HSPA5,0.01720666186462516,0.12496751154833508,0.25121852009244766
CCDC140,0.013055456795692422,0.12495722409350513,0.25121852009244766
OR51Q1,0.007895164452790482,0.12493523201423377,0.25121852009244766
SEMA4C,0.010979281989361489,0.12513066682627852,0.25151159843350235
CFAP70,0.008708095931103443,0.1252127391745093,0.25164164204295725
ZNF577,-0.021051598373681202,0.125349080061557,0.25188069861426077
ZMAT5,0.013114639493092994,0.12542832259952985,0.2519964112347026
MFAP4,0.009113020202756061,0.12544146126775793,0.2519964112347026
WFDC11,-0.007009436670752045,0.1255155605396903,0.25211030077061075
TMEM189,0.01163147221029881,0.1255923223452547,0.25216822447232257
H3F3AP4,-0.03121032265555712,0.12559662878647715,0.25216822447232257
RAB13,-0.011977608710346033,0.12557226968732185,0.25216822447232257
ERF,0.023664107152207237,0.12564773168254786,0.2522358621884994
MEIS3P1,-0.010020175066982162,0.12566743439610178,0.25224045451678745
BORCS8-MEF2B,0.009868300529028318,0.12580338833290478,0.25246135401054587
PRAF2,0.019280134935068638,0.12581234833251312,0.25246135401054587
GCOM1,-0.004104849319325865,0.1260458560727056,0.25289488562918244
CYP27A1,0.06453457144006869,0.12611852600337822,0.2530056413619017
KEAP1,0.014365730268901089,0.12615436922155707,0.25304249879587765
SNHG10,0.021016928470431573,0.12619719530467396,0.25309335042826053
C11orf84,0.016528018294763136,0.12621685629738025,0.25309773592845847
TMEM62,0.018668344803306702,0.12627933278437484,0.25318796456933623
ZNF747,0.008352754264211448,0.12633681296478094,0.2532681521082197
KLHL38,0.0060347618691931615,0.12636020643837365,0.253279993087933
WDR82,-0.033558388077956636,0.12639899816086436,0.25329401594567047
LOC729603,0.03745438459536743,0.12640217807617413,0.25329401594567047
YPEL3,0.0486572375369132,0.12656638385447777,0.25358797949208134
XXYLT1,0.01771297589575571,0.12658897615530068,0.25359816467958163
MED27,-0.010834071776941734,0.12667590231931056,0.25363361242604726
DHH,0.011663509054727683,0.12663641548807084,0.25363361242604726
ABHD5,0.0453090400923557,0.12667449271706457,0.25363361242604726
UQCR11,0.015129626592053746,0.12667671584438178,0.25363361242604726
ZNF614,-0.014712649472212291,0.12670754044533947,0.25366026479755316
OSBPL9,-0.013304607591050122,0.12676189925786002,0.2537340172541245
SYN2,0.009328044486930587,0.12687399408974873,0.2539233011463204
ASTE1,-0.01926100536254438,0.12689974181546387,0.2539397430858219
TNFRSF18,-0.008980809692159752,0.1269536461832346,0.254012517104292
FFAR2,0.05673596073306797,0.12702327105233902,0.25402851861662207
HEPH,-0.005262811104101317,0.12700742062482973,0.25402851861662207
EFHC1,0.008962946750705747,0.12703179786938645,0.25402851861662207
C2orf15,-0.00914502085649005,0.1269942158884551,0.25402851861662207
INSR,0.016113619007107616,0.12709557004680816,0.2541209603199847
LPCAT2,0.047835739133724076,0.127572064647208,0.25503847955143694
CHST2,0.01784015931258942,0.12764355479895337,0.25514618378526643
IKBKAP,-0.0054427138279038445,0.12769683029529105,0.2552174541185312
ZAN,0.008827031292241827,0.1277686959720848,0.2552554196496105
CNEP1R1,0.018692575349052554,0.12774842686808197,0.2552554196496105
ACTL6B,0.007522142706944734,0.12776775737384183,0.2552554196496105
DIAPH1,0.03607901062071761,0.1279287788248587,0.2555399851743558
DLEU7,0.00737456828764671,0.12797019055710607,0.25558745725718757
ZSWIM5,-0.008259500641165651,0.12799974816225707,0.2556112439517622
CALU,0.014540872569818397,0.12831746615100506,0.25621039147107216
SLC27A5,-0.009262746527087806,0.12834424017267732,0.2562285285542465
CDC42EP2,0.033667539023881865,0.12839302144927373,0.25629059022481815
CSTF2T,-0.01268923352659268,0.12855608163318416,0.2565807201839657
DNA2,0.03472553597657502,0.1285847856207451,0.25660265016958833
PRIM2,0.01851472306050983,0.12870788167099234,0.2568129161210433
WBP11,0.013086240880224587,0.12881027425174768,0.25698181987084207
THEM4,-0.012952452795301994,0.1290024019820601,0.25729424267531786
IRF3,0.05154348356522753,0.12898832579570732,0.25729424267531786
B3GALT6,0.01905610025458948,0.12906870799698894,0.25735561214597846
ADPRHL1,0.006340981710108551,0.12905313621990067,0.25735561214597846
KIAA0101,0.012245782253824444,0.12910355359324266,0.2573896586709603
LOC101927362,0.006018360240582332,0.12912760364296536,0.25740217604799204
MAP2K3,0.03639017420992463,0.12916346521774805,0.2574028109815441
GLI3,0.006583233524462884,0.12914944022822417,0.2574028109815441
BFSP1,-0.007916997362672262,0.12921144114405164,0.25746299539557627
NBPF3,0.010169800679930674,0.12923529442293044,0.2574751037719016
ZBTB24,-0.015956408461438976,0.12927189533918834,0.25751260240583196
PUF60,0.033413814847646606,0.12940322274371224,0.25770332438057586
ANP32E,0.00875223360196209,0.12939269377235002,0.25770332438057586
RETNLB,0.012116967523060573,0.1294979533743237,0.257856524150908
MAPK8,0.008913042497335155,0.12986792910215408,0.2585576749299794
TMEM177,-0.015199515939454677,0.12989573657353687,0.25857749430059207
KIF2C,0.009928984185020973,0.12997036857025768,0.25869050685332035
PNLIPRP1,0.0051782592608491385,0.13002235196119644,0.2587228665758991
C16orf74,-0.00820486135970544,0.13000565662187222,0.2587228665758991
LMNA,0.044229260230325806,0.13010386824527045,0.2588495092945738
PDIA4,-0.009227024379011795,0.13018397799295645,0.25893775573331246
IL6,-0.007600516294909987,0.130173814506969,0.25893775573331246
BBOF1,-0.02512448426895464,0.13022455590912313,0.2589575929374005
INSM1,0.015777088873506706,0.1302297091242768,0.2589575929374005
MBD2,0.009213951694830413,0.1303131522549235,0.25908794746195085
CHRNA3,0.010506181255579783,0.13037782105927861,0.25918094430724564
ESPL1,0.009672337560170163,0.1305182643210676,0.2594245286711051
CES1,0.025015124449730308,0.13059123456073593,0.25953395189046363
NUFIP2,-0.019702138103086853,0.1307111589090576,0.259736647775935
ZIM2,0.006168482573816192,0.1307936108660397,0.2598291948681551
TPPP3,-0.008036227831659915,0.1307805463584959,0.2598291948681551
PLXNA4,0.009912017840490783,0.13093503450679977,0.2600744706248612
CNPPD1,0.06304470690226971,0.13099529260389312,0.2601584832133262
RUFY3,-0.008306762120166233,0.13110128781290828,0.2603332948563427
FGFBP2,-0.08458815243606388,0.13113320081406094,0.26036097060875374
MS4A14,0.018856504923956408,0.13128042862771444,0.2606175614369265
ZNF786,0.04068418106778715,0.13154818025741724,0.26111331271048804
PRAMEF5,-0.00935109137837209,0.13160897793760548,0.2611981962795667
NOBOX,0.010709752497413128,0.13166078729864372,0.2612652203361495
SP6,0.008018653233047068,0.13170011788928193,0.26130746678196703
USP46,-0.0072910582467367036,0.1317897005214203,0.26144939355598573
ADCK2,0.02264014685495752,0.13188934628018711,0.2615952843270789
C1orf54,-0.015525487602651822,0.13189963222962323,0.2615952843270789
MRVI1,0.02314534755603148,0.13191742313759902,0.2615952843270789
DNAAF5,0.005833295736228372,0.13195024560123086,0.26162455267463763
CNTD2,0.006205354319365419,0.13208377226370155,0.2618176211122832
AZU1,0.046997910164693124,0.13207046561355748,0.2618176211122832
ARL1,-0.016717558717911807,0.1321308527379446,0.26183927637931176
NXN,0.006595940071290052,0.13211894448132022,0.26183927637931176
PRKCQ,-0.029619853477305114,0.13215251863198135,0.2618463857545305
EXO5,-0.022185548062228833,0.13221679879727,0.26189415801500415
MRPL41,-0.02436002117284808,0.13223087389973248,0.26189415801500415
DGKA,0.01841132755154451,0.13220757864062316,0.26189415801500415
SLC31A2,0.043328358570089875,0.13229909610881205,0.2619694978936082
TRMT1,0.027467702075814948,0.13230508679175254,0.2619694978936082
APOL6,0.013941394794762196,0.13235759486042897,0.26200183189264087
GBP6,0.008288001894099395,0.13234098284757836,0.26200183189264087
RERG-AS1,0.011742649403926109,0.13261433976599282,0.26243832452119686
TBC1D9,-0.026142402088376038,0.13261303087197457,0.26243832452119686
FOSL1,0.0072720529647805066,0.13300406932936507,0.263148137491183
ZNF514,-0.013250853375051719,0.13300935615665221,0.263148137491183
MPPED1,0.005305906653807035,0.13309701339792226,0.26328559711219696
FBXO28,-0.01782181356251833,0.13317504560673263,0.2634039820521528
POU6F2,0.005404553729902339,0.1332344276936606,0.2634633387659979
ISM1,-0.009594634715269557,0.1332414358230416,0.2634633387659979
ADCY10,0.011930732022105595,0.13327275261531168,0.26348929141143523
NLK,-0.011697800500608757,0.13337116683646294,0.26364787504562975
FBXO2,0.007451168547840226,0.1334773306679602,0.2638217327230807
DCAF12L2,-0.007576200909522157,0.13386977449525933,0.2645613062886255
TUB,0.005461982660491138,0.13389001820713456,0.26456521469469807
ERCC3,-0.016329382715090546,0.13404439448079017,0.2648341303587184
KCTD6,-0.015033905763417899,0.13415732268930042,0.26487658967173217
DHRSX,0.021199166669694236,0.1341410886679557,0.26487658967173217
ZNF263,0.021465055808893574,0.13413901034309073,0.26487658967173217
WASL,-0.02348984483370309,0.13413937801011358,0.26487658967173217
HCG22,-0.007522274766807335,0.1341096696520589,0.26487658967173217
RPL7A,-0.035415660877857746,0.13430277516915884,0.2651276264890414
CREBZF,-0.0179251871187045,0.13433481970649577,0.2651547463380873
CD248,-0.015674379920998405,0.13436370114234603,0.26517561620734975
SOX4,0.022235471485902103,0.1343933798900715,0.26519805372313293
ME2,-0.02153172211052201,0.13441227525473626,0.265199209207138
C8orf34,0.029914042665877716,0.13446360244676522,0.2652643445708182
ZNF80,0.011131480957675244,0.13453084115637903,0.2653608475158646
NINL,0.0061601545376310796,0.13455269662160732,0.2653678183370589
RNASE3,-0.06570319605480979,0.13473953571679861,0.2657001273413358
LOC101927531,0.009984058211924385,0.13487260535760223,0.2659263294309162
